Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,sdi_noun,sdi_verb
CNN_DailyMail_Entry_2.txt,0.45850622406639,0.7850808314087747,0.529045643153527,0.8054298642533937,1.1,0.4,10.0,2.5,0.5637254901960784,0.5419047619047619
CNN_DailyMail_Entry_57.txt,0.4383561643835616,0.776954732510288,0.4828767123287671,0.6484375,2.0,0.375,14.666666666666666,0.0,0.5601092896174863,0.5558312655086849
CNN_DailyMail_Entry_35.txt,0.4628099173553719,0.7605732484076436,0.5179063360881543,0.7023809523809523,0.76,0.2,3.0,0.6666666666666666,0.5643086816720257,0.5509090909090909
CNN_DailyMail_Entry_37.txt,0.3895196506550218,0.7891788321167884,0.5353711790393013,0.8452914798206278,0.9090909090909091,0.15151515151515152,3.5,3.5,0.5593008739076155,0.4707146695325094
CNN_DailyMail_Entry_106.txt,0.48134991119005327,0.8341245136186739,0.566607460035524,0.7896678966789668,0.65625,0.125,1.6666666666666667,2.6666666666666665,0.6613102595797281,0.5426278836509528
CNN_DailyMail_Entry_113.txt,0.5988023952095808,0.778305084745763,0.49101796407185627,0.69,0.15384615384615385,0.07692307692307693,1.0,1.3333333333333333,0.7007575757575758,0.744807121661721
CNN_DailyMail_Entry_28.txt,0.5413870246085011,0.809798994974874,0.5458612975391499,0.7768595041322314,0.17857142857142858,0.17857142857142858,2.0,0.0,0.7359882005899705,0.5701078582434514
CNN_DailyMail_Entry_105.txt,0.49872122762148335,0.7902339181286547,0.5191815856777494,0.7487179487179487,0.5882352941176471,0.35294117647058826,3.0,0.5,0.7063063063063063,0.4519774011299435
CNN_DailyMail_Entry_32.txt,0.37289194253591507,0.8403092783505183,0.5290443472829481,0.8090452261306532,0.5777777777777777,0.28888888888888886,15.0,2.6666666666666665,0.5736067297581493,0.2974607013301088
CNN_DailyMail_Entry_72.txt,0.521594684385382,0.8171428571428578,0.5348837209302325,0.7070063694267515,0.5555555555555556,0.0,1.3333333333333333,0.6666666666666666,0.6430868167202572,0.7192982456140351
CNN_DailyMail_Entry_65.txt,0.5059760956175299,0.8246534653465354,0.5737051792828686,0.7244094488188977,0.6428571428571429,0.21428571428571427,2.6666666666666665,0.6666666666666666,0.5340699815837937,0.6212121212121212
CNN_DailyMail_Entry_79.txt,0.4796747967479675,0.8202216748768466,0.5447154471544715,0.8111380145278451,1.2121212121212122,0.24242424242424243,2.6666666666666665,1.0,0.6810007818608288,0.4930156121610518
CNN_DailyMail_Entry_55.txt,0.45039164490861616,0.8201952580195251,0.5744125326370757,0.8289855072463768,0.7560975609756098,0.14634146341463414,5.5,1.0,0.6768128916741272,0.5421686746987951
CNN_DailyMail_Entry_12.txt,0.44405594405594406,0.7957934990439741,0.493006993006993,0.7716535433070866,0.75,0.2857142857142857,2.6666666666666665,1.6666666666666667,0.6154891304347826,0.48914285714285716
CNN_DailyMail_Entry_41.txt,0.5642023346303502,0.7799038461538464,0.5914396887159533,0.7793103448275862,1.3333333333333333,0.8888888888888888,2.5,0.5,0.7026431718061674,0.5571428571428572
CNN_DailyMail_Entry_82.txt,0.521875,0.79830258302583,0.575,0.7365269461077845,0.8888888888888888,0.2777777777777778,5.0,0.5,0.7,0.7443365695792881
CNN_DailyMail_Entry_69.txt,0.5036231884057971,0.8128634361233473,0.5652173913043478,0.697841726618705,1.1538461538461537,0.38461538461538464,5.333333333333333,2.0,0.5471698113207547,0.5638474295190713
